province_id,rgb,barony,county,duchy,kingdom,empire,graphical_region,mapping_scope,mapping_key,component_id,style_component_id,adjacency_warning,review_status,reason
19517,60:114:73,b_R152G128B9,c_R61G255B68,d_R34G180B238,k_R152G107B148,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
19518,95:142:206,b_R206G89B34,c_R86G244B11,d_R237G246B209,k_R172G48B140,e_ibben,graphical_siberia,empire,e_ibben,1,3,mapping_has_5_components,approved_disconnected,Northern island realm
19519,191:130:94,b_R5G18B224,c_R62G203B26,d_R155G213B113,k_R70G69B253,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19521,195:191:90,b_R8G46B47,c_R185G22B44,d_R58G212B41,k_R168G94B91,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
19522,236:181:100,b_R72G210B97,c_R31G192B83,d_R39G239B230,k_R242G77B91,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
19523,185:170:121,b_R50G186B8,c_R53G177B235,d_R104G149B189,k_R164G96B216,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
19524,109:94:53,b_R140G4B252,c_R75G200B192,d_R206G85B199,k_R13G236B229,e_sothoryos,graphical_sothoryos,empire,e_sothoryos,1,1,mapping_has_2_components,approved_disconnected,Preserve LoV Sothoryos visual policy
19525,202:164:73,b_R128G137B249,c_R68G106B92,d_R157G24B25,k_R74G86B203,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19526,81:148:84,b_R239G77B172,c_R76G10B236,d_R62G219B89,k_R99G48B179,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
19528,214:126:78,b_R230G67B182,c_R15G252B213,d_R122G121B140,k_R186G177B200,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
19529,181:114:167,b_R132G148B131,c_R191G128B61,d_R104G124B189,k_R235G188B132,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
19530,177:127:177,b_R16G146B95,c_R90G51B94,d_R68G221B98,k_R145G149B37,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
19531,230:145:92,b_R104G218B198,c_R157G196B8,d_R159G138B147,k_R12G166B33,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19532,123:103:32,b_R66G99B201,c_R110G114B209,d_R113G235B150,k_R221G252B12,e_sothoryos,graphical_sothoryos,empire,e_sothoryos,1,1,mapping_has_2_components,approved_disconnected,Preserve LoV Sothoryos visual policy
19533,125:151:138,b_R39G215B136,c_R241G211B3,d_R250G175B97,k_R255G238B153,e_hidden_sea,graphical_east_asia,empire,e_hidden_sea,1,2,,reviewed,Eastern Essos architectural family
19534,208:177:77,b_R176G254B232,c_R176G254B232,d_eetlv_wild_07,k_R162G105B191,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
19535,215:208:107,b_R225G134B243,c_R82G0B1,d_R56G100B19,k_R242G77B91,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
19536,97:134:110,b_R146G37B73,c_R150G29B204,d_R80G112B68,k_R184G38B67,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
19538,158:161:132,b_R164G183B126,c_R161G145B1,d_R138G49B42,k_R156G124B52,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
19540,78:171:117,b_R97G185B254,c_R253G134B150,d_R162G13B75,k_R74G160B176,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
19541,189:177:99,b_R148G184B219,c_R133G49B228,d_R67G9B102,k_R177G168B65,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
19544,158:152:130,b_R130G223B66,c_R148G6B123,d_R35G62B235,k_R151G75B249,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
19545,179:169:158,b_R225G98B106,c_R136G112B162,d_R102G127B94,k_R193G250B60,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
19546,187:147:111,b_R119G251B172,c_R253G135B217,d_R109G58B106,k_R164G96B216,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
19547,178:160:102,b_R229G28B119,c_R31G183B68,d_R149G188B218,k_R60G250B117,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19548,210:160:95,b_R206G234B117,c_R244G105B106,d_R193G60B253,k_R186G177B200,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
19549,196:193:94,b_R191G235B21,c_R123G158B236,d_R243G219B128,k_R60G250B117,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19550,76:118:97,b_R230G211B50,c_R161G97B238,d_R208G238B46,k_R167G35B218,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
19551,182:189:80,b_R20G32B244,c_R243G143B225,d_R193G200B79,k_R215G70B208,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
19552,219:157:108,b_R202G233B242,c_R23G47B118,d_R197G250B234,k_R56G176B148,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19553,221:154:95,b_R174G22B42,c_R102G22B109,d_R104G238B108,k_R36G72B198,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19554,80:129:110,b_R228G188B55,c_R166G127B13,d_R11G70B64,k_R184G38B67,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
19555,201:174:83,b_R203G68B21,c_R79G163B204,d_R48G116B227,k_R8G180B35,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
19556,194:219:109,b_R240G156B35,c_R242G28B248,d_R119G203B117,k_R248G119B247,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19557,135:210:62,b_R60G87B94,c_R157G97B23,d_R56G19B157,k_R168G94B91,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
19559,222:129:140,b_R86G3B201,c_R31G160B184,d_R72G143B155,k_R77G224B134,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19560,167:111:99,b_R170G71B4,c_R23G250B31,d_R212G205B232,k_R77G224B134,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19561,179:115:86,b_R77G119B154,c_R157G186B124,d_R177G111B163,k_R195G51B107,e_summer_isles,graphical_india,empire,e_summer_isles,2,6,mapping_has_14_components,approved_disconnected,Southern island architecture
19562,91:140:121,b_R219G162B185,c_R253G134B150,d_R162G13B75,k_R74G160B176,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
19563,205:144:138,b_R76G231B10,c_R173G217B31,d_R66G45B122,k_R53G65B146,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19564,163:127:128,b_R33G219B188,c_R241G173B48,d_R141G102B52,k_R193G250B60,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
19565,173:220:110,b_R21G67B211,c_R29G231B67,d_R249G133B128,k_R234G164B143,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
19566,120:191:161,b_R168G54B145,c_R164G182B65,d_R108G205B118,k_R23G24B83,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
19567,174:175:114,b_R208G131B35,c_R29G57B181,d_R28G171B245,k_R210G77B73,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
19568,186:153:118,b_R144G208B39,c_R54G111B216,d_R205G235B19,k_R195G51B107,e_summer_isles,graphical_india,empire,e_summer_isles,2,6,mapping_has_14_components,approved_disconnected,Southern island architecture
19569,207:166:86,b_R165G141B172,c_R112G250B173,d_R75G157B114,k_R247G212B175,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19570,209:153:86,b_R176G244B116,c_R29G195B80,d_R246G41B220,k_R242G77B91,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
19571,188:177:88,b_R151G194B117,c_R198G27B7,d_R115G110B236,k_R242G77B91,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
19572,148:169:179,b_R209G164B87,c_R96G187B20,d_R166G86B71,k_R145G149B37,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
19573,94:102:129,b_R41G75B15,c_R92G116B212,d_R224G59B172,k_R31G28B188,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
19574,141:114:169,b_R134G92B123,c_R89G248B85,d_R80G19B19,k_R151G75B249,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
19575,75:121:125,b_R151G208B34,c_R243G64B254,d_R11G70B64,k_R184G38B67,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
19577,73:113:92,b_R133G165B76,c_R231G159B26,d_R61G25B77,k_R220G136B191,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
19578,223:145:86,b_R169G133B142,c_R29G107B68,d_R208G13B56,k_R62G247B214,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19580,155:178:126,b_R69G149B169,c_R232G183B190,d_R87G214B107,k_R25G90B130,e_omber,graphical_steppe,empire,e_omber,1,2,,reviewed,Grassland and horse-culture architecture
19581,139:170:92,b_R157G169B125,c_R226G91B187,d_R149G15B5,k_R35G68B68,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
19582,116:119:85,b_R211G44B143,c_R21G124B25,d_R152G39B63,k_R99G48B179,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
19583,203:170:80,b_R58G93B161,c_R163G179B42,d_R159G138B147,k_R12G166B33,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19584,161:161:138,b_R53G197B195,c_R246G71B79,d_R49G138B7,k_R145G149B37,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
19585,183:156:69,b_R92G170B181,c_R5G91B179,d_R55G175B124,k_R214G108B201,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19586,111:104:97,b_R226G164B97,c_R129G153B139,d_R206G85B199,k_R13G236B229,e_sothoryos,graphical_sothoryos,empire,e_sothoryos,1,1,mapping_has_2_components,approved_disconnected,Preserve LoV Sothoryos visual policy
19587,135:179:110,b_R45G213B0,c_R122G174B175,d_R34G51B9,k_R23G24B83,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
19588,176:171:96,b_R6G73B119,c_R51G85B208,d_R104G214B80,k_R72G217B95,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
19589,184:203:81,b_R91G230B96,c_R108G99B67,d_R160G86B187,k_R242G77B91,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
19590,224:160:106,b_R83G145B81,c_R249G243B164,d_R202G176B250,k_R146G211B104,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,11,13,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19591,153:175:76,b_R152G226B178,c_R146G36B218,d_R86G208B228,k_R139G90B4,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
19592,217:178:56,b_R56G230B36,c_R252G99B123,d_R205G235B19,k_R195G51B107,e_summer_isles,graphical_india,empire,e_summer_isles,2,6,mapping_has_14_components,approved_disconnected,Southern island architecture
19593,159:192:74,b_R221G31B214,c_R51G154B139,d_R244G129B68,k_R234G164B143,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
19594,48:146:92,b_R118G243B28,c_R199G194B159,d_R25G165B157,k_R152G107B148,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
19595,169:174:108,b_R181G187B117,c_R104G162B128,d_R215G197B98,k_R164G96B216,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
19597,240:149:78,b_R209G241B245,c_R102G82B41,d_R111G75B187,k_R186G177B200,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
19598,117:143:190,b_R108G225B44,c_R211G19B23,d_R77G191B116,k_R172G48B140,e_ibben,graphical_siberia,empire,e_ibben,1,3,mapping_has_5_components,approved_disconnected,Northern island realm
19599,74:133:89,b_R27G36B193,c_R192G202B208,d_R200G232B177,k_R13G236B229,e_sothoryos,graphical_sothoryos,empire,e_sothoryos,1,1,mapping_has_2_components,approved_disconnected,Preserve LoV Sothoryos visual policy
19600,208:179:117,b_R219G68B62,c_R77G89B18,d_R83G220B141,k_R211G208B24,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19601,169:152:69,b_R102G188B226,c_R242G177B201,d_R188G20B40,k_R150G96B205,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
19602,221:171:94,b_R193G200B72,c_R188G47B214,d_R154G148B140,k_R177G168B65,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
19603,219:174:79,b_R67G110B6,c_R19G156B179,d_R127G31B145,k_R214G108B201,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19604,175:194:89,b_R252G107B33,c_R72G52B233,d_R201G51B50,k_R168G94B91,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
19605,49:146:86,b_R114G234B35,c_R185G214B104,d_R23G248B166,k_R152G107B148,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
19607,235:168:59,b_R206G190B91,c_R105G133B218,d_R100G209B15,k_R109G14B184,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19608,195:179:113,b_R53G29B139,c_R53G29B139,d_eetlv_wild_06,k_R162G105B191,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
19609,66:119:113,b_R151G35B232,c_R76G171B186,d_R155G74B190,k_R31G28B188,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
19610,171:156:98,b_R210G58B30,c_R109G154B219,d_R112G39B75,k_R153G161B35,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19611,205:171:74,b_R7G71B161,c_R88G210B82,d_R59G221B136,k_R248G119B247,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19612,225:166:61,b_R67G189B197,c_R157G3B30,d_R140G100B36,k_R12G166B33,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19613,152:187:113,b_R187G255B234,c_R170G172B108,d_R254G141B143,k_R210G77B73,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
19614,162:216:79,b_R192G252B204,c_R192G252B204,d_eetlv_wild_07,k_R162G105B191,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
19615,217:125:115,b_R59G76B90,c_R59G98B158,d_R83G236B170,k_R153G161B35,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19616,160:164:156,b_R27G146B140,c_R242G30B81,d_R207G232B72,k_R193G250B60,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
19617,193:185:107,b_R115G48B184,c_R228G252B148,d_R129G31B140,k_R211G208B24,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19618,175:129:149,b_R205G107B166,c_R199G93B168,d_R11G232B14,k_R151G75B249,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
19619,181:138:158,b_R9G172B26,c_R182G83B5,d_R141G70B61,k_R231G165B51,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
19620,106:170:87,b_R99G110B139,c_R90G86B114,d_R218G188B227,k_R167G104B59,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
19621,194:167:76,b_R185G43B219,c_R93G236B63,d_R111G255B221,k_R215G70B208,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
19622,191:174:105,b_R6G247B139,c_R167G35B71,d_R168G53B18,k_R8G180B35,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
19624,198:171:119,b_R179G249B252,c_R229G165B229,d_R116G59B108,k_R215G70B208,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
19625,66:118:111,b_R87G4B90,c_R143G52B21,d_R222G82B64,k_R220G136B191,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
19626,188:142:73,b_R117G199B214,c_R233G126B94,d_R28G32B62,k_R247G212B175,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19627,109:153:77,b_R98G174B103,c_R59G107B157,d_R16G61B151,k_R167G35B218,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
19629,130:169:71,b_R222G182B239,c_R39G41B226,d_R161G116B131,k_R139G90B4,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
19630,203:139:106,b_R144G148B29,c_R136G149B131,d_R28G32B62,k_R247G212B175,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19631,96:145:112,b_R27G122B92,c_R140G96B137,d_R80G15B221,k_R167G104B59,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
19632,107:161:128,b_R223G37B176,c_R69G26B86,d_R34G51B9,k_R23G24B83,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
19633,174:183:68,b_R59G230B71,c_R82G126B48,d_R111G68B23,k_R234G164B143,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
19634,193:168:84,b_R223G81B54,c_R122G101B252,d_R167G215B10,k_R120G189B251,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19635,189:169:68,b_R141G109B198,c_R9G223B2,d_R75G157B114,k_R247G212B175,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19636,157:118:108,b_R69G79B185,c_R211G168B6,d_R32G189B26,k_R146G211B104,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19637,198:169:81,b_R140G36B204,c_R65G73B16,d_R159G22B192,k_R168G94B91,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
19638,188:151:113,b_R16G14B167,c_R35G67B22,d_R134G247B36,k_R94G218B71,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
19639,205:158:122,b_R12G253B168,c_R132G107B176,d_R99G52B102,k_R60G250B117,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19640,128:139:109,b_R43G233B41,c_R242G229B102,d_R22G131B21,k_R96G101B213,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
19641,201:192:87,b_R175G56B226,c_R31G240B21,d_R143G132B81,k_R70G69B253,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19642,164:153:108,b_R211G137B157,c_R107G227B222,d_R242G198B235,k_R168G94B91,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
19643,110:127:110,b_R95G211B11,c_R233G106B76,d_R28G126B153,k_R99G48B179,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
19644,212:129:104,b_R134G110B234,c_R31G168B175,d_R251G79B255,k_R241G92B221,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19645,148:148:166,b_R30G81B74,c_R96G187B20,d_R166G86B71,k_R145G149B37,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
19647,129:156:182,b_R101G158B23,c_R45G231B174,d_R139G45B60,k_R231G165B51,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
19648,174:102:98,b_R249G120B88,c_R63G71B198,d_R89G55B71,k_R146G211B104,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19649,140:174:142,b_R30G74B161,c_R204G178B148,d_R17G4B254,k_R156G226B228,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
19650,162:151:81,b_R197G0B55,c_R237G52B222,d_R189G218B124,k_R247G212B175,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19651,189:187:63,b_R156G144B150,c_R251G78B212,d_R30G100B234,k_R205G146B11,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
19652,163:201:188,b_R233G66B171,c_R251G45B67,d_R82G102B147,k_R223G125B2,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
19653,186:155:100,b_R100G163B131,c_R101G214B158,d_R42G145B84,k_R198G145B136,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
19655,199:134:120,b_R224G171B190,c_R86G151B185,d_R102G201B167,k_R62G247B214,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
19656,240:192:104,b_R203G2B223,c_R218G23B42,d_R164G158B236,k_R211G208B24,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
19657,173:176:94,b_R87G111B19,c_R88G221B54,d_R55G175B124,k_R214G108B201,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
