province_id,rgb,barony,county,duchy,kingdom,empire,model_terrain,proposed_terrain,eep_terrain,final_terrain,model_confidence,model_runner_up,model_margin,model_priority_group,model_warning,lore_base,lore_forest,lore_google_green,lore_arid,lore_google_mountain,slope,lore_reason,leading_masks,water_class,review_reason,decision,decision_reason,review_status
17938,209:158:69,b_R118G111B11,c_R203G184B25,d_R143G224B96,k_R120G189B251,e_golden_yi_ti,plains,plains,plains,plains,0.119516,hills,0.021304,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.085784,0.000000,0.578431,0.000000,0.000174,region:e_golden_yi_ti=plains,drylands_01_grassy_mask.png:0.6957|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
17939,104:143:129,b_R244G177B203,c_R205G47B93,d_R77G214B155,k_R206G5B201,e_thousand_islands,wetlands,wetlands,mountains,mountains,0.180807,wetlands,0.054734,wetlands,priority:wetlands_over_jungle|below_95pct_precision_threshold|top_two_margin_below_0.10,wetlands,0.000000,0.000000,0.000000,0.012821,0.007249,region:e_thousand_islands=wetlands,wetlands_03_mask.png:0.3509|drylands_01_grassy_mask.png:0.0250|drylands_01_mask.png:0.0049,land,,,,automatic
17940,221:156:88,b_R115G43B86,c_R84G57B241,d_R43G59B222,k_R60G250B117,e_golden_yi_ti,plains,forest,plains,forest,0.171637,hills,0.051364,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.904223,0.000000,0.000000,0.000000,0.000297,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
17941,191:201:120,b_R155G91B77,c_R77G48B95,d_R84G146B204,k_R141G138B52,e_golden_yi_ti,desert,plains,desert,desert,0.414059,hills,0.355493,desert,priority:desert_over_drylands|below_95pct_precision_threshold,plains,0.079209,0.000000,0.492686,0.841270,0.001743,region:e_golden_yi_ti=plains,desert_02_mask.png:0.4992|drylands_01_grassy_mask.png:0.3200|steppe_01_mask.png:0.0675,land,,,,automatic
17942,189:214:84,b_R8G92B3,c_R234G185B235,d_R98G99B89,k_R215G70B208,e_lhazar,desert_mountains,drylands,plains,drylands,0.199912,hills,0.122227,,below_95pct_precision_threshold,drylands,0.000000,0.000000,0.135387,0.000000,0.001189,region:e_lhazar=drylands,drylands_01_mask.png:0.6793|drylands_01_grassy_mask.png:0.1885|desert_02_mask.png:0.1067,land,,,,automatic
17943,79:123:65,b_R76G180B173,c_R128G142B40,d_R109G18B231,k_R13G236B229,e_sothoryos,plains,jungle,jungle,jungle,0.464996,forest,0.343304,,below_95pct_precision_threshold,jungle,0.581648,0.000000,0.030944,0.015625,0.000000,region:e_sothoryos=plains|lore_wooded=jungle,medi_grass_01_mask.png:0.4902|grass 12_05_10_elis_mask.png:0.1725|plains_01_rough_mask.png:0.1686,land,,,,automatic
17944,86:122:79,b_R208G237B64,c_R101G8B225,d_R216G227B230,k_R221G252B12,e_sothoryos,plains,jungle,hills,hills,0.431395,forest,0.319882,,below_95pct_precision_threshold,jungle,0.519412,0.000000,0.016863,0.000000,0.001215,region:e_sothoryos=plains|lore_wooded=jungle,medi_grass_01_mask.png:0.4902|grass 12_05_10_elis_mask.png:0.1725|plains_01_rough_mask.png:0.1686,land,,,,automatic
17945,66:159:72,b_R218G162B16,c_R159G65B64,d_R70G184B186,k_R108G20B91,e_mossovy,desert_mountains,taiga,forest,forest,0.352431,forest,0.255268,,below_95pct_precision_threshold,taiga,0.318627,1.000000,0.000000,0.000000,0.000962,region:e_mossovy=taiga|lore_wooded=taiga,drylands_01_mask.png:0.5889,land,,,,automatic
17946,166:152:142,b_R233G5B183,c_R203G68B222,d_R212G121B105,k_R156G124B52,e_bone_mountain_dothraki,mountains,steppe,steppe,steppe,0.135084,hills,0.021956,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.106191,0.000000,0.000661,0.213483,0.002539,region:e_bone_mountain_dothraki=steppe,drylands_01_grassy_mask.png:0.0661|steppe_01_mask.png:0.0138|drylands_01_mask.png:0.0138,land,,,,automatic
17947,232:154:57,b_R154G50B194,c_R0G231B139,d_R111G75B187,k_R186G177B200,e_cannibal_sands,plains,drylands,desert,desert,0.176264,forest,0.070560,,below_95pct_precision_threshold|top_two_margin_below_0.10,drylands,0.000000,0.000000,0.218216,0.258065,0.001020,region:e_cannibal_sands=drylands,drylands_01_grassy_mask.png:0.5850|steppe_01_mask.png:0.4148|drylands_01_mask.png:0.0002,land,,,,automatic
17948,157:168:91,b_R153G22B196,c_R129G7B191,d_R198G143B52,k_R168G94B91,e_upper_sarne_dothraki,hills,forest,steppe,steppe,0.185693,plains,0.042286,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.268952,0.299213,0.000618,0.000000,0.000332,region:e_upper_sarne_dothraki=steppe|lore_wooded=forest,drylands_01_grassy_mask.png:0.8403|steppe_01_mask.png:0.1230|drylands_01_mask.png:0.0367,land,,,,automatic
17949,157:163:159,b_R154G246B34,c_R210G199B12,d_R15G248B48,k_R156G226B228,e_great_moraq,forest,jungle,jungle,jungle,0.347423,plains,0.173930,,below_95pct_precision_threshold,jungle,0.128540,0.000000,0.000000,0.000000,0.001816,region:e_great_moraq=plains|lore_wooded=jungle,medi_lumpy_grass_mask.png:0.4461|medi_grass_01_mask.png:0.2993|grass 12_05_10_elis_mask.png:0.0857,land,,,,automatic
17950,216:161:57,b_R56G31B250,c_R31G197B17,d_R220G226B155,k_R198G145B136,e_cannibal_sands,plains,desert,desert,desert,0.165984,forest,0.066596,,below_95pct_precision_threshold|top_two_margin_below_0.10,desert,0.013689,0.000000,0.510174,0.000000,0.000662,region:e_cannibal_sands=drylands|strong_desert_evidence,drylands_01_grassy_mask.png:0.6979|steppe_01_mask.png:0.2715|drylands_01_mask.png:0.0019,land,,,,automatic
17951,144:138:142,b_R17G73B60,c_R180G94B176,d_R13G72B64,k_R223G125B2,e_bloodless_men,hills,drylands,drylands,drylands,0.162087,mountains,0.061236,,below_95pct_precision_threshold|top_two_margin_below_0.10,drylands,0.371342,0.000000,0.000452,0.607692,0.002134,region:e_bloodless_men=drylands,drylands_01_grassy_mask.png:0.2256|steppe_01_mask.png:0.0476|drylands_01_mask.png:0.0476,land,,,,automatic
17952,169:147:137,b_R156G140B88,c_R40G153B44,d_R120G35B220,k_R156G124B52,e_bone_mountain_dothraki,plains,forest,steppe,steppe,0.136547,hills,0.005134,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.108792,0.000000,0.000000,0.000000,0.000667,region:e_bone_mountain_dothraki=steppe|lore_wooded=forest,drylands_01_grassy_mask.png:0.5987|steppe_01_mask.png:0.1270|drylands_01_mask.png:0.1270,land,,,,automatic
17953,179:224:122,b_R34G83B166,c_R187G4B113,d_R58G212B41,k_R168G94B91,e_upper_sarne_dothraki,hills,steppe,steppe,steppe,0.100168,forest,0.015857,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.001452,0.222222,0.001094,region:e_upper_sarne_dothraki=steppe,steppe_01_mask.png:0.4357|plains_01_mask.png:0.1192|medi_lumpy_grass_mask.png:0.0429,land,,,,automatic
17954,183:168:90,b_R31G91B65,c_R157G163B244,d_R149G188B218,k_R60G250B117,e_golden_yi_ti,plains,forest,plains,forest,0.166520,hills,0.046673,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.727941,0.850000,0.000000,0.050000,0.000329,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
17955,190:148:157,b_R197G132B140,c_R114G205B52,d_R247G40B78,k_R231G165B51,e_bone_mountain_dothraki,mountains,hills,mountains,mountains,0.177903,hills,0.042421,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.043124,0.000000,0.153023,0.286713,0.004250,region:e_bone_mountain_dothraki=steppe|hill_relief=hills,drylands_01_grassy_mask.png:0.0784|steppe_01_mask.png:0.0165|drylands_01_mask.png:0.0165,land,,,,automatic
17956,173:218:104,b_R14G184B79,c_R253G46B57,d_R109G27B29,k_R94G218B71,e_upper_sarne_dothraki,forest,steppe,steppe,steppe,0.114113,plains,0.021547,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.018483,0.000000,0.000000,0.000000,0.000322,region:e_upper_sarne_dothraki=steppe,steppe_01_mask.png:0.7373|plains_01_mask.png:0.1961|medi_lumpy_grass_mask.png:0.0667,land,,,,automatic
17957,91:176:111,b_R164G120B109,c_R131G103B4,d_R80G112B68,k_R184G38B67,e_ifequevron,hills,mountains,mountains,mountains,0.205068,jungle,0.106334,,below_95pct_precision_threshold,taiga,0.000000,0.000000,0.000000,0.000000,0.009888,region:e_ifequevron=taiga|mountain_relief=mountains,drylands_01_grassy_mask.png:0.0475|steppe_01_mask.png:0.0098|drylands_01_mask.png:0.0098,land,,,,automatic
17958,190:142:112,b_R45G148B240,c_R198G221B22,d_R36G224B233,k_R38G162B191,e_lower_sarne_dothraki,hills,steppe,steppe,steppe,0.155568,mountains,0.075481,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.035256,0.000000,0.158748,0.000000,0.001799,region:e_lower_sarne_dothraki=steppe,steppe_01_mask.png:0.1373|drylands_01_grassy_mask.png:0.0698|plains_01_mask.png:0.0420,land,,,,automatic
17959,232:168:73,b_R21G52B230,c_R37G116B62,d_R166G215B77,k_R211G208B24,e_golden_yi_ti,desert,forest,hills,hills,0.683904,drylands,0.649833,desert,below_95pct_precision_threshold,forest,0.964052,0.000000,0.000000,0.000000,0.003266,region:e_golden_yi_ti=plains|lore_wooded=forest,desert_flat_01_mask.png:0.8356|drylands_01_grassy_mask.png:0.0088|steppe_01_mask.png:0.0001,land,,,,automatic
17960,200:168:94,b_R8G252B226,c_R39G112B215,d_R193G200B79,k_R215G70B208,e_lhazar,desert_mountains,drylands,mountains,mountains,0.838651,mountains,0.813920,,below_95pct_precision_threshold,drylands,0.352941,0.000000,0.017825,0.000000,0.005863,region:e_lhazar=drylands,drylands_01_mask.png:0.8884|redmountain/red_coastline_cliff_desert_mask.png:0.0698|drylands_01_grassy_mask.png:0.0418,land,,,,automatic
17961,168:221:84,b_R119G60B115,c_R119G60B115,d_eetlv_wild_09,k_R162G105B191,e_lhazar,desert,desert,plains,desert,0.999835,taiga_bog,0.999670,desert,priority:desert_over_the_bog|below_95pct_precision_threshold,desert,0.000000,0.000000,1.000000,0.000000,0.000999,region:e_lhazar=drylands|strong_desert_evidence,redsand/desert_red_flat_01_mask.png:1.0000,land,,,,automatic
17962,182:175:103,b_R176G217B232,c_R100G106B198,d_R143G224B96,k_R120G189B251,e_golden_yi_ti,hills,forest,plains,forest,0.111273,plains,0.004012,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.163762,0.000000,0.370370,0.000000,0.000769,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
17963,215:159:112,b_R117G129B243,c_R172G170B52,d_R1G6B11,k_R162G105B191,e_lhazar,desert,desert,plains,desert,0.963763,taiga_bog,0.927534,desert,priority:desert_over_the_bog|below_95pct_precision_threshold,desert,0.003836,0.000000,0.612106,0.000000,0.001846,region:e_lhazar=drylands|strong_desert_evidence,redsand/desert_red_flat_01_mask.png:0.3268|drylands_01_grassy_mask.png:0.1197|redmountain/red_mountain_02_d_desert_mask.png:0.0705,land,,,,automatic
17964,127:166:113,b_R238G154B126,c_R133G100B98,d_R117G244B155,k_R23G24B83,e_great_moraq,plains,jungle,jungle,jungle,0.199161,hills,0.030358,,below_95pct_precision_threshold|top_two_margin_below_0.10,jungle,0.024510,0.877778,0.013290,0.000000,0.002116,region:e_great_moraq=plains|lore_wooded=jungle,medi_grass_01_mask.png:0.4235|medi_lumpy_grass_mask.png:0.2628|grass 12_05_10_elis_mask.png:0.1068,land,,,,automatic
17965,174:149:129,b_R210G36B214,c_R61G250B160,d_R247G40B78,k_R231G165B51,e_bone_mountain_dothraki,mountains,hills,steppe,steppe,0.159427,hills,0.057550,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.035611,0.000000,0.039792,0.235294,0.003181,region:e_bone_mountain_dothraki=steppe|hill_relief=hills,drylands_01_grassy_mask.png:0.0478|steppe_01_mask.png:0.0099|drylands_01_mask.png:0.0099,land,,,,automatic
17966,91:130:70,b_R159G194B212,c_R210G227B33,d_R132G114B116,k_R221G252B12,e_sothoryos,plains,jungle,jungle,jungle,0.429731,forest,0.303631,,below_95pct_precision_threshold,jungle,0.745774,1.000000,0.000000,0.000000,0.000383,region:e_sothoryos=plains|lore_wooded=jungle,medi_grass_01_mask.png:0.4679|plains_01_rough_mask.png:0.2062|grass 12_05_10_elis_mask.png:0.1647,land,,,,automatic
17967,145:164:142,,,,,,plains,plains,,plains,0.160560,hills,0.073671,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.000000,0.000000,0.000000,0.000000,0.000000,untitled_lore_default=plains,,land,,,,automatic
17968,178:158:84,b_R57G160B134,c_R87G240B91,d_R137G254B251,k_R150G96B205,e_lower_sarne_dothraki,hills,steppe,steppe,steppe,0.137483,desert_mountains,0.012920,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.016461,0.000000,0.000726,0.098765,0.000563,region:e_lower_sarne_dothraki=steppe,steppe_01_mask.png:0.4703|plains_01_mask.png:0.1394|drylands_01_grassy_mask.png:0.1069,land,,,,automatic
17969,159:193:116,b_R58G80B108,c_R229G195B55,d_R155G77B180,k_R231G165B51,e_bone_mountain_dothraki,plains,steppe,steppe,steppe,0.132858,hills,0.023423,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000000,0.000000,0.000314,region:e_bone_mountain_dothraki=steppe,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
17970,195:151:91,b_R211G110B50,c_R243G12B101,d_R113G164B41,k_R72G217B95,e_lhazar,jungle,drylands,plains,drylands,1.000000,wetlands,1.000000,,below_95pct_precision_threshold,drylands,0.071762,0.000000,0.007554,0.057377,0.002106,region:e_lhazar=drylands,drylands_01_grassy_mask.png:0.3327|steppe_01_mask.png:0.1505|drylands_01_mask.png:0.0645,land,,,,automatic
17971,180:169:87,b_R124G139B110,c_R200G184B59,d_R162G163B218,k_R109G14B184,e_golden_yi_ti,hills,forest,plains,forest,0.194333,plains,0.109981,,below_95pct_precision_threshold,forest,0.553922,0.000000,0.000000,0.000000,0.000762,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.8471|steppe_01_mask.png:0.0830|drylands_01_mask.png:0.0700,land,,,,automatic
17972,185:207:129,b_R161G229B176,c_R169G26B61,d_R204G32B182,k_R70G69B253,e_golden_yi_ti,hills,forest,plains,forest,0.111943,plains,0.008241,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.782998,0.040268,0.000000,0.000000,0.000858,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
17973,128:146:82,b_R107G93B218,c_R222G171B44,d_R132G114B116,k_R221G252B12,e_sothoryos,plains,jungle,jungle,jungle,0.380277,forest,0.258535,,below_95pct_precision_threshold,jungle,0.784392,0.896000,0.000000,0.008000,0.000358,region:e_sothoryos=plains|lore_wooded=jungle,plains_01_rough_mask.png:0.3889|medi_grass_01_mask.png:0.3712|plains_01_mask.png:0.1281,land,,,,automatic
17974,144:184:135,b_R72G71B245,c_R12G127B122,d_R12G187B142,k_R162G105B191,e_lhazar,hills,drylands,plains,drylands,0.182647,plains,0.069457,,below_95pct_precision_threshold|top_two_margin_below_0.10,drylands,0.000000,0.000000,0.000000,0.000000,0.000926,region:e_lhazar=drylands,drylands_01_grassy_mask.png:0.8275|steppe_01_mask.png:0.1294|drylands_01_mask.png:0.0431,land,,,,automatic
17975,212:175:151,,,,,,mountains,forest,mountains,mountains,0.267853,hills,0.170570,,below_95pct_precision_threshold,forest,0.303455,0.000000,0.141301,0.158730,0.003994,untitled_lore_wooded=forest,drylands_01_grassy_mask.png:0.0317|steppe_01_mask.png:0.0065|drylands_01_mask.png:0.0065,land,,,,automatic
17976,91:147:94,b_R111G182B217,c_R90G95B210,d_R80G112B68,k_R184G38B67,e_ifequevron,hills,hills,mountains,mountains,0.167591,mountains,0.069653,,below_95pct_precision_threshold|top_two_margin_below_0.10,taiga,0.000000,0.000000,0.000000,0.000000,0.004696,region:e_ifequevron=taiga|hill_relief=hills,drylands_01_grassy_mask.png:0.0420|steppe_01_mask.png:0.0086|drylands_01_mask.png:0.0086,land,,,,automatic
17977,147:123:141,b_R72G146B64,c_R204G116B32,d_R63G34B30,k_R164G96B216,e_bone_mountain_dothraki,plains,forest,steppe,steppe,0.192852,drylands,0.116119,,below_95pct_precision_threshold,forest,0.147993,0.000000,0.000934,0.095238,0.000361,region:e_bone_mountain_dothraki=steppe|lore_wooded=forest,drylands_01_grassy_mask.png:0.5579|steppe_01_mask.png:0.1147|drylands_01_mask.png:0.1147,land,,,,automatic
17978,171:147:155,b_R62G42B250,c_R80G176B253,d_R13G254B221,k_R12G116B86,e_lesser_moraq,jungle,jungle,mountains,mountains,0.282126,hills,0.195388,jungle,below_95pct_precision_threshold,jungle,0.464052,0.000000,0.032680,0.000000,0.004876,region:e_lesser_moraq=plains|lore_wooded=jungle|strong_mask=jungle,forest_jungle_01_mask.png:0.5481|hills_01_mask.png:0.0449|plains_01_mask.png:0.0345,land,,,,automatic
17979,199:123:115,b_R144G187B18,c_R173G217B31,d_R66G45B122,k_R53G65B146,e_jogos_nhai,plains,steppe,steppe,steppe,0.214223,forest,0.095471,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.021915,0.000000,0.058439,0.000000,0.000198,region:e_jogos_nhai=steppe,drylands_01_grassy_mask.png:0.5569|steppe_01_mask.png:0.4407|drylands_01_mask.png:0.0024,land,,,,automatic
17980,214:180:79,b_R84G230B112,c_R19G246B111,d_R152G226B139,k_R248G119B247,e_golden_yi_ti,plains,plains,plains,plains,0.117440,hills,0.015277,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.055789,0.000000,0.035481,0.000000,0.000241,region:e_golden_yi_ti=plains,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
17981,211:189:99,b_R6G167B16,c_R39G148B52,d_R147G232B129,k_R12G166B33,e_jogos_nhai,plains,steppe,steppe,steppe,0.112198,hills,0.004201,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.000000,0.000000,0.000000,0.000000,0.000559,region:e_jogos_nhai=steppe,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
17982,199:217:78,b_R177G135B104,c_R111G242B146,d_R119G203B117,k_R248G119B247,e_golden_yi_ti,plains,forest,plains,forest,0.111207,hills,0.002653,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.416350,0.000000,0.047122,0.000000,0.000597,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
17983,197:170:105,b_R201G153B171,c_R249G238B52,d_R128G165B91,k_R56G176B148,e_golden_yi_ti,hills,forest,plains,forest,0.126431,plains,0.020701,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.539216,0.000000,0.000000,0.047619,0.001481,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.6955|steppe_01_mask.png:0.1480|drylands_01_mask.png:0.1480,land,,,,automatic
17984,210:155:144,,,,,,hills,forest,plains,forest,0.167636,mountains,0.063783,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.183211,0.000000,0.000613,0.000000,0.002061,untitled_lore_wooded=forest,drylands_01_grassy_mask.png:0.1579|steppe_01_mask.png:0.0328|drylands_01_mask.png:0.0328,land,,,,automatic
17985,159:186:106,b_R10G180B165,c_R101G130B83,d_R254G141B143,k_R210G77B73,e_great_grass_sea_dothraki,plains,steppe,steppe,steppe,0.134915,hills,0.028624,,below_95pct_precision_threshold|top_two_margin_below_0.10,steppe,0.005709,0.000000,0.000000,0.000000,0.000163,region:e_great_grass_sea_dothraki=steppe,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
17986,184:179:108,b_R213G41B74,c_R229G77B122,d_R147G124B78,k_R60G250B117,e_golden_yi_ti,desert,forest,desert,desert,0.176601,plains,0.072845,desert,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.573894,0.115702,0.001620,0.016529,0.001034,region:e_golden_yi_ti=plains|lore_wooded=forest,desert_flat_01_mask.png:0.3899|drylands_01_grassy_mask.png:0.3317|steppe_01_mask.png:0.0614,land,,,,automatic
17987,57:122:113,b_R70G239B121,c_R72G178B140,d_R186G2B86,k_R31G28B188,e_mossovy,hills,taiga,forest,forest,0.243571,highlands,0.189012,,below_95pct_precision_threshold,taiga,0.012745,1.000000,0.000000,0.000000,0.000776,region:e_mossovy=taiga|lore_wooded=taiga,drylands_01_grassy_mask.png:0.2096|steppe_01_mask.png:0.0982|drylands_01_mask.png:0.0752,land,,,,automatic
17988,103:135:161,b_R118G94B215,c_R192G122B20,d_R25G74B145,k_R172G48B140,e_ibben,plains,taiga,taiga,taiga,0.169720,hills,0.046484,,below_95pct_precision_threshold|top_two_margin_below_0.10,taiga,0.007031,0.000000,0.000000,0.000000,0.000394,region:e_ibben=taiga,drylands_01_grassy_mask.png:0.7003|steppe_01_mask.png:0.1487|drylands_01_mask.png:0.1487,land,,,,automatic
17989,100:153:54,b_R215G229B77,c_R154G104B90,d_R142G130B143,k_R221G252B12,e_sothoryos,plains,jungle,jungle,jungle,0.465610,forest,0.346627,,below_95pct_precision_threshold,jungle,0.653488,1.000000,0.000000,0.000000,0.000155,region:e_sothoryos=plains|lore_wooded=jungle,medi_grass_01_mask.png:0.4902|grass 12_05_10_elis_mask.png:0.1725|plains_01_rough_mask.png:0.1686,land,,,,automatic
17990,202:166:89,b_R2G201B213,c_R205G49B86,d_R195G123B114,k_R53G172B250,e_qarth,jungle,desert,desert,desert,1.000000,mountains,1.000000,,below_95pct_precision_threshold,desert,0.000000,0.000000,0.272597,0.000000,0.000783,region:e_qarth=desert,drylands_01_mask.png:0.5379|redsand/desert_red_flat_01_mask.png:0.0864|desert_02_mask.png:0.0062,land,,,,automatic
17991,177:170:162,,,,,,mountains,hills,mountains,mountains,0.269506,hills,0.167002,,below_95pct_precision_threshold,drylands,0.095678,0.000000,0.180192,0.043796,0.004513,untitled_lore_arid=drylands|hill_relief=hills,drylands_01_grassy_mask.png:0.0100|steppe_01_mask.png:0.0021|drylands_01_mask.png:0.0021,land,,,,automatic
17992,173:156:157,,,,,,mountains,mountains,mountains,mountains,0.191491,jungle,0.093923,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.160821,0.000000,0.029960,0.695652,0.004668,untitled_lore_default=plains|mountain_relief=mountains,drylands_01_grassy_mask.png:0.0358|steppe_01_mask.png:0.0074|drylands_01_mask.png:0.0074,land,,,,automatic
17993,196:190:75,b_R141G96B161,c_R34G245B13,d_R126G55B188,k_R74G86B203,e_golden_yi_ti,hills,forest,plains,forest,0.200902,plains,0.115776,,below_95pct_precision_threshold,forest,0.923680,0.784615,0.000000,0.030769,0.001467,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.6453|steppe_01_mask.png:0.0840|drylands_01_mask.png:0.0809,land,,,,automatic
17994,185:187:125,b_R41G104B103,c_R31G173B153,d_R210G235B19,k_R31G102B114,e_jogos_nhai,hills,steppe,steppe,steppe,0.217134,plains,0.144581,,below_95pct_precision_threshold,steppe,0.000000,0.000000,0.000284,0.000000,0.001735,region:e_jogos_nhai=steppe,drylands_01_grassy_mask.png:0.8166|steppe_01_mask.png:0.0855|drylands_01_mask.png:0.0819,land,,,,automatic
17995,217:177:65,b_R97G246B122,c_R92G73B75,d_R164G158B236,k_R211G208B24,e_golden_yi_ti,hills,plains,plains,plains,0.150927,plains,0.065350,,below_95pct_precision_threshold|top_two_margin_below_0.10,plains,0.000000,0.000000,0.000000,0.000000,0.001626,region:e_golden_yi_ti=plains,drylands_01_grassy_mask.png:0.5459|steppe_01_mask.png:0.1157|drylands_01_mask.png:0.1157,land,,,,automatic
17996,208:166:103,b_R133G241B54,c_R121G213B105,d_R153G254B88,k_R215G70B208,e_lhazar,desert_mountains,desert_mountains,hills,hills,0.248774,hills,0.172900,,below_95pct_precision_threshold,drylands,0.030784,0.000000,0.056078,0.590000,0.002644,region:e_lhazar=drylands|mountain_relief=desert_mountains,drylands_01_mask.png:0.6535|drylands_01_grassy_mask.png:0.3416|redmountain/red_coastline_cliff_desert_mask.png:0.0044,land,,,,automatic
17997,240:174:63,b_R255G201B231,c_R21G112B139,d_R129G169B173,k_R211G208B24,e_golden_yi_ti,hills,forest,plains,forest,0.129642,plains,0.018887,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.493464,0.000000,0.000000,0.000000,0.001317,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.6997|steppe_01_mask.png:0.1485|drylands_01_mask.png:0.1485,land,,,,automatic
17998,193:181:121,b_R206G27B93,c_R199G89B236,d_R138G113B254,k_R53G172B250,e_qarth,desert_mountains,desert,desert_mountains,desert_mountains,0.417886,hills,0.290228,desert_mountains,priority:desert_mountains_over_mountains|below_95pct_precision_threshold,desert,0.236125,0.000000,0.247258,0.000000,0.004567,region:e_qarth=desert,drylands_01_mask.png:0.4618|desert_02_mask.png:0.2502|redmountain/red_mountain_02_d_desert_mask.png:0.2342,land,,,,automatic
17999,202:192:96,b_R57G242B17,c_R45G45B241,d_R74G231B172,k_R120G189B251,e_golden_yi_ti,hills,forest,plains,forest,0.117646,plains,0.017124,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.375223,0.000000,0.000000,0.000000,0.001129,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.7020|steppe_01_mask.png:0.1490|drylands_01_mask.png:0.1490,land,,,,automatic
18000,68:138:93,b_R130G135B236,c_R50G181B161,d_R155G74B190,k_R31G28B188,e_mossovy,hills,taiga,forest,forest,0.204055,plains,0.128287,,below_95pct_precision_threshold,taiga,0.051282,1.000000,0.000000,0.000000,0.000705,region:e_mossovy=taiga|lore_wooded=taiga,drylands_01_grassy_mask.png:0.5136|steppe_01_mask.png:0.1607|drylands_01_mask.png:0.1084,land,,,,automatic
18001,204:159:74,b_R201G55B235,c_R171G247B202,d_R140G63B133,k_R74G86B203,e_golden_yi_ti,plains,forest,plains,forest,0.132510,hills,0.008253,,below_95pct_precision_threshold|top_two_margin_below_0.10,forest,0.964706,1.000000,0.000000,0.000000,0.001047,region:e_golden_yi_ti=plains|lore_wooded=forest,drylands_01_grassy_mask.png:0.6933|steppe_01_mask.png:0.1477|drylands_01_mask.png:0.1477,land,,,,automatic
